pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas
Viral Infection Pathways,viral,GAG,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ITCH,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ANO3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ANO4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ANO1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IL17A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ANO2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,FKBP1A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,BRMS1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,UL147A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NLRP12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,CANX,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TCEA1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IL17F,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,DYNC1H1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGHM,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NRP1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGHV,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,AP2A2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ZDHHC8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,AP2A1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP188,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ZDHHC9,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ZDHHC2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ZDHHC3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ZDHHC5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,EP300,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MGAT5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ARIH1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MGAT2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RAC1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MGAT1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ZBP1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,UBE2I,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC9,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,EEF1A1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,HUMAN RESPIRATORY SYNCYTIAL VIRUS A2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,COMPLETE GENOME,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PPIA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PPIG,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PPIH,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PPIB,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGKV3-20,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL26L1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,UBE2N,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RELA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MASP1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GEMIN2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GEMIN4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RL9A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP160,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF1L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PAK2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GPC2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GPC1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGKC,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GPC4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,BANF1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GPC3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GPC6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GPC5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RAE1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,VTA1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP153,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ISG15,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP155,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,SUPT5H,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,CREB1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,CD8B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GEMIN5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF4B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GEMIN6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,STT3A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GEMIN7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAB3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GEMIN8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAB2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAB1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TSG101,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,DDX5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,VCP,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGLV,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGF1R,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGLV6-57,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NS5B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGKV3-15,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IL6R,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGKV3-11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NCBP2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,CAV1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GALNT1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NCBP1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,HMGA1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP133,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC17,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC18,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC13,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC14,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP50,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC15,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP54,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IRF3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP58,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IRF7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMD11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,YWHAG,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GSK3B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMD13,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GSK3A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMD12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,YWHAE,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,YWHAB,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMD14,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAT,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSIP1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PIK3R4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,CHD4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,CHD3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,FUT8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IRAK2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP42,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP43,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IRAK1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,YWHAQ,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,YWHAH,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TBP,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,EED,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF15,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF13,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGLC6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PDPK1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGLC7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF10,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,SSRP1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,YWHAZ,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,REST,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ERCC2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ERCC3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MAN1B1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP35,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF9,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MASP2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP37,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP107,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PRKCSH,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,DDX20,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NR3C1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC26,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGKV1-39,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2BC21,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,VHL,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGKV1-33,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGLC2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGLC3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGLC1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MED1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,CDK19,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MED4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL22,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL21,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,AP1S1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL24,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP214,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL23,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MED9,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP210,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ATG14,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MED6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MED7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MED8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,DYNC1LI1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,DYNC1LI2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP93,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,HNRNPK,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,CD4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,VIF,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP98,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,UL15A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,HSPA1A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL26,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL28,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,VPS25,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL27,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL29,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RAN,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,VPS28,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP205,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RB1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL10,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TUBAL3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL13,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,SERPINE1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPS4Y2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPS4Y1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MTA1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MTA2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGKV1-17,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP85,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGKV1-16,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PABPN1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MVB12B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL15,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MVB12A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL14,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,VPS11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL17,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGKV1-12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,NUP88,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,MTA3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL19,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ST3GAL1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,VPS16,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL18,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ST3GAL2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ST3GAL3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,VPS18,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,ST3GAL4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,TAF9B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL41,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,UL144,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,UL146,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,UL148,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,UL147,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL3L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2AC25,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2AC20,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,H2AC21,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,POM121,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,RPL31,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PATJ,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
