pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas
VIRAL INFECTIOUS DISEASE,viral,ITPA,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,DXO,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CFB,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DRB1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LST1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GMFG,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TEX26,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,RPL9,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,C2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CYB5R3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,FAM110B,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GRIN2A,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,DHX16,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,MTERF2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PPP1R10,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,AGFG1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HACE1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SDF2L1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,IZUMO3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TCF19,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CCDC116,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,RING1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NCOA5,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SAMD4B,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GNL1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TMC7,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NCR3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TOX3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,UGDH,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NFX1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NME8,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GIPC2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ADGRL2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,DEPDC5,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DQB2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SLC44A4,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CD40,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PTPRR,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,FASTKD5,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,MEDAG,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LIAS,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LRRC32,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NEU1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PCK1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DQA2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DQA1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ATP6V1G2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,BRD2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ADAM12,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NOC3L,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GTF2H4,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,POU5F1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ANO2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ATAT1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GPR141,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CYP21A2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DPB1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ESYT2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NRP2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SFTA2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,MCCD1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SMG1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,COL11A2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TMEM52,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TMEM263,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PSMB8,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DMB,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DPA1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,DMD,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SLC22A31,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ENPP6,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DMA,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GABRD,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CCHCR1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SPINK4,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ZBP1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PPIL2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,FKBPL,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TAP2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TAP1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ZBTB12,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NCCRP1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,C6ORF136,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,UBOX5,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LRFN1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,YPEL1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CLEC4F,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GTF2I,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,KLB,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TNXB,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ATF6B,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TNF,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HSD17B8,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PSORS1C1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PSORS1C2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TMEM244,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,RXRB,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,DDRGK1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,C6ORF15,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SLC39A7,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LZTS1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DOB,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LZTS3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PAK4,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ABCF1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,MICB,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,STOX2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,HLA-DOA,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,MB21D2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SLC30A8,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LSM2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PDCD6IP,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,TMPRSS11F,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ACSF3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,DLG2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GNB1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SYCN,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CDH15,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ZNF778,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,MUC21,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CHMP5,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,MUC22,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NOTCH4,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SCYGR4,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SCYGR3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SCYGR2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,STK19,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,AGER,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,MED30,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,BAG1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CDH22,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PMEPA1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NELFE,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,VARS1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,VARS2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LINGO2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PRRT1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ACTR2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,EGFL8,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,FIGLA,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SLC4A11,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,YDJC,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ARAP2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PARD3B,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,COQ7,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SLC26A8,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,DTHD1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,GPSM3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PNLIPRP3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,B4GALT1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,L3MBTL3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,AGPAT1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,RIC8B,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,RRP7A,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,DNAJB4,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,YWHAH,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,DDX18,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SMIM14,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ANKRD30A,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,VWF,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,NFKBIL1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LMX1A,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LTB,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CRY1,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,LTA,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,CCDC172,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,POLDIP3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,PRR3,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,EHMT2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ADD2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SPRED2,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,ATP5MGL,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,SLC25A24,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
VIRAL INFECTIOUS DISEASE,viral,RIMBP3C,Jensen_DISEASES_Experimental_2025,EFO_0000763,viral disease,['EFO_0005741']
Vascularization in Hepatocellular Carcinoma,carcinoma,SMAD3,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,TGFB1,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,SMAD2,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,EPO,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,SMAD4,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,HGF,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,PDGFC,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,IGF1,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,PDGFA,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,TGFA,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,HIF1A,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,VEGFA,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,SP1,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,EP300,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,E2F1,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,PDGFD,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Vascularization in Hepatocellular Carcinoma,carcinoma,ANG,Elsevier_Pathway_Collection,EFO_0000313,carcinoma,['MONDO_0045024']
Viral Infection Pathways,viral,IGHV3-11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,IGHV3-13,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GATAD2A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,GATAD2B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMC6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMC4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMC5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMC2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMC3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Viral Infection Pathways,viral,PSMC1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
